City,report_year,FTE Count,EDSIGHT_ENROLLMENT,Teacher FTE Count,Counselor FTE Count,has_nulls
WATERTOWN,2003,489.70000000000005,,208.8,13.6,False
WATERTOWN,2004,484.0,,200.8,13.6,False
WATERTOWN,2005,478.9,,193.6,12.6,False
WATERTOWN,2006,469.4,,185.1,11.6,False
WATERTOWN,2007,484.7999999999999,,193.2,12.8,False
WATERTOWN,2008,484.2000000000001,3412,197.1,13.6,False
WATERTOWN,2009,505.40000000000003,3346,195.1,14.6,False
WATERTOWN,2010,501.79999999999995,3250,190.7,15.0,False
WATERTOWN,2011,488.59999999999997,3187,181.1,15.0,False
WATERTOWN,2012,486.99999999999994,3106,178.4,14.8,False
WATERTOWN,2013,412.49999999999994,3036,170.6,14.8,False
WATERTOWN,2014,473.7,2932,168.9,15.8,False
WATERTOWN,2015,459.0,2848,161.6,14.8,False
WATERTOWN,2016,453.9,2828,169.1,15.8,False
WATERTOWN,2017,460.99999999999994,2782,179.7,14.8,False
WATERTOWN,2018,468.7,2785,176.2,15.8,False
WEST HARTFORD,2002,381.0,,,,True
WEST HARTFORD,2003,1389.3999999999999,,639.5,50.4,False
WEST HARTFORD,2004,1391.6,,640.3,53.8,False
WEST HARTFORD,2005,1438.0,,639.4,54.9,False
WEST HARTFORD,2006,1497.6000000000004,,650.3,56.4,False
WEST HARTFORD,2007,1403.1,,670.5,58.9,False
WEST HARTFORD,2008,1573.8,10045,663.2,57.1,False
WEST HARTFORD,2009,1583.0000000000002,10129,654.5,57.9,False
WEST HARTFORD,2010,1584.4999999999998,10237,669.8,57.8,False
WEST HARTFORD,2011,1589.6000000000001,10269,648.2,58.5,False
WEST HARTFORD,2012,1630.9,10147,658.1,59.7,False
WEST HARTFORD,2013,1651.1999999999998,10078,660.6,59.6,False
WEST HARTFORD,2014,1640.5,9919,656.2,58.7,False
WEST HARTFORD,2015,1631.8000000000002,9794,669.5,60.5,False
WEST HARTFORD,2016,1726.9999999999995,9757,667.3,60.1,False
WEST HARTFORD,2017,1698.5,9765,669.5,60.9,False
WEST HARTFORD,2018,1723.3999999999999,9738,658.6,64.5,False
WEST HAVEN,2002,286.5,,,,True
WEST HAVEN,2003,1004.4,,440.6,31.0,False
WEST HAVEN,2004,1019.9000000000001,,447.1,33.3,False
WEST HAVEN,2005,1013.0,,438.2,34.8,False
WEST HAVEN,2006,1017.6,,435.3,36.3,False
WEST HAVEN,2007,985.5999999999999,,416.3,34.3,False
WEST HAVEN,2008,990.6999999999999,6490,405.9,34.3,False
WEST HAVEN,2009,985.2,6313,399.9,34.3,False
WEST HAVEN,2010,1055.0,6303,408.8,37.3,False
WEST HAVEN,2011,970.9000000000001,6266,374.6,36.3,False
WEST HAVEN,2012,957.2,6131,372.1,35.8,False
WEST HAVEN,2013,966.6,6079,373.7,36.3,False
WEST HAVEN,2014,986.5,6010,382.7,36.5,False
WEST HAVEN,2015,1000.8000000000001,5940,382.2,34.5,False
WEST HAVEN,2016,976.6999999999999,5842,373.5,33.5,False
WEST HAVEN,2017,968.0,5786,369.0,32.5,False
WEST HAVEN,2018,937.8,5861,366.5,31.5,False
WESTBROOK,2002,45.8,,,,True
WESTBROOK,2003,167.8,,81.3,4.2,False
WESTBROOK,2004,166.4,,77.7,4.2,False
WESTBROOK,2005,169.3,,79.6,4.4,False
WESTBROOK,2006,168.39999999999998,,81.8,4.8,False
WESTBROOK,2007,173.20000000000002,,81.4,3.8,False
WESTBROOK,2008,177.60000000000002,985,81.8,4.8,False
WESTBROOK,2009,178.0,970,81.1,4.8,False
WESTBROOK,2010,184.79999999999998,976,82.1,4.8,False
WESTBROOK,2011,181.1,950,83.4,4.8,False
WESTBROOK,2012,182.1,928,84.8,4.8,False
WESTBROOK,2013,182.6,877,82.5,4.8,False
WESTBROOK,2014,186.79999999999998,839,84.4,6.8,False
WESTBROOK,2015,187.1,807,81.8,6.8,False
WESTBROOK,2016,190.1,782,81.2,6.8,False
WESTBROOK,2017,187.3,767,77.4,6.8,False
WESTBROOK,2018,189.7,731,75.4,8.0,False
WESTON,2002,117.6,,,,True
WESTON,2003,375.79999999999995,,170.1,14.4,False
WESTON,2004,376.3,,167.5,13.4,False
WESTON,2005,400.30000000000007,,167.9,14.8,False
WESTON,2006,245.8,,179.0,15.8,True
WESTON,2007,420.1,,178.9,15.8,False
WESTON,2008,431.0,2591,182.2,14.0,False
WESTON,2009,401.4,2586,178.2,15.0,False
WESTON,2010,399.0,2572,170.2,14.0,False
WESTON,2011,423.20000000000005,2541,167.0,17.0,False
WESTON,2012,424.90000000000003,2490,168.2,17.0,False
WESTON,2013,377.7,2428,159.6,17.0,False
WESTON,2014,361.6,2421,158.5,17.0,False
WESTON,2015,421.09999999999997,2413,159.7,17.0,False
WESTON,2016,418.5,2408,163.2,16.0,False
WESTON,2017,371.0999999999999,2374,168.1,16.0,False
WESTON,2018,369.2,2343,168.1,16.0,False
WESTPORT,2002,302.8,,,,True
WESTPORT,2003,963.6,,388.2,32.6,False
WESTPORT,2004,956.2,,401.6,30.2,False
WESTPORT,2005,983.4,,418.0,34.4,False
WESTPORT,2006,1004.1,,424.1,35.1,False
WESTPORT,2007,1068.9999999999998,,433.3,36.1,False
WESTPORT,2008,1098.0,5700,438.3,38.1,False
WESTPORT,2009,1108.2,5782,442.9,38.4,False
WESTPORT,2010,1086.0,5738,434.2,36.9,False
WESTPORT,2011,1072.6,5800,440.1,37.8,False
WESTPORT,2012,1047.2,5757,433.8,36.8,False
WESTPORT,2013,1057.6,5818,436.9,35.8,False
WESTPORT,2014,957.9,5786,444.6,37.8,False
WESTPORT,2015,1255.8999999999999,5772,431.0,34.6,False
WESTPORT,2016,984.3,5714,436.6,38.0,False
WESTPORT,2017,996.9,5623,436.1,37.4,False
WESTPORT,2018,981.4999999999999,5598,432.5,37.4,False
WETHERSFIELD,2002,148.5,,,,True
WETHERSFIELD,2003,490.40000000000003,,211.3,16.0,False
WETHERSFIELD,2004,510.7,,215.1,16.0,False
WETHERSFIELD,2005,533.3000000000001,,219.0,16.0,False
WETHERSFIELD,2006,574.4,,228.4,17.6,False
WETHERSFIELD,2007,610.5,,230.1,17.2,False
WETHERSFIELD,2008,619.6,3838,232.9,17.1,False
WETHERSFIELD,2009,603.1,3832,234.0,18.7,False
WETHERSFIELD,2010,608.4,3833,229.6,17.1,False
WETHERSFIELD,2011,623.1,3819,230.5,19.3,False
WETHERSFIELD,2012,596.9,3711,215.1,18.6,False
WETHERSFIELD,2013,599.9,3703,227.9,18.0,False
WETHERSFIELD,2014,627.7,3727,226.7,18.6,False
WETHERSFIELD,2015,508.3,3647,236.0,21.0,False
WETHERSFIELD,2016,631.0999999999999,3651,232.2,21.5,False
WETHERSFIELD,2017,641.9,3596,235.6,22.9,False
WETHERSFIELD,2018,616.9,3609,231.2,21.4,False
WILLINGTON,2002,36.2,,,,True
WILLINGTON,2003,123.5,,49.2,1.6,True
WILLINGTON,2004,117.69999999999999,,50.7,1.5,True
WILLINGTON,2005,116.0,,49.2,2.0,True
WILLINGTON,2006,116.8,,48.7,2.0,True
WILLINGTON,2007,119.0,,48.8,2.0,False
WILLINGTON,2008,121.6,601,48.0,2.0,False
WILLINGTON,2009,122.4,568,46.8,2.0,False
WILLINGTON,2010,123.0,545,45.2,2.0,False
WILLINGTON,2011,115.6,514,42.6,2.0,False
WILLINGTON,2012,114.0,495,42.6,2.0,False
WILLINGTON,2013,97.2,480,42.6,2.0,False
WILLINGTON,2014,94.7,458,40.6,2.0,False
WILLINGTON,2015,91.2,430,38.6,2.0,False
WILLINGTON,2016,88.7,435,37.6,2.0,False
WILLINGTON,2017,93.2,428,38.1,3.0,False
WILLINGTON,2018,92.2,440,35.1,3.0,False
WILTON,2002,166.0,,,,True
WILTON,2003,605.9000000000001,,259.6,20.5,False
WILTON,2004,633.7,,269.2,21.2,False
WILTON,2005,657.0,,276.9,22.1,False
WILTON,2006,679.0999999999999,,282.0,22.8,False
WILTON,2007,696.0,,294.1,23.8,False
WILTON,2008,680.5,4384,289.5,22.4,False
WILTON,2009,686.1,4396,286.6,24.6,False
WILTON,2010,692.9,4358,289.3,24.6,False
WILTON,2011,668.1999999999999,4340,278.7,25.3,False
WILTON,2012,667.1,4336,273.9,25.1,False
WILTON,2013,687.2000000000002,4312,277.3,26.0,False
WILTON,2014,675.5,4299,282.6,27.4,False
WILTON,2015,690.1999999999999,4272,286.7,27.8,False
WILTON,2016,665.4000000000001,4173,273.8,28.1,False
WILTON,2017,670.2,4078,276.5,27.9,False
WILTON,2018,656.1,4050,269.0,28.1,False
WINCHESTER,2002,75.0,,,,True
WINCHESTER,2003,206.1,,77.5,5.0,False
WINCHESTER,2004,180.4,,73.0,7.0,True
WINCHESTER,2005,180.4,,70.0,5.6,True
WINCHESTER,2006,101.39999999999999,,73.5,4.8,True
WINCHESTER,2007,189.1,,70.5,5.4,True
WINCHESTER,2008,199.3,1073,71.5,5.5,False
WINCHESTER,2009,200.8,1004,71.5,7.0,True
WINCHESTER,2010,188.0,972,64.5,7.0,True
WINCHESTER,2011,168.5,964,58.0,6.0,True
WINCHESTER,2012,140.6,709,37.6,5.0,True
WINCHESTER,2013,145.6,698,39.6,5.0,True
WINCHESTER,2014,135.0,652,36.0,5.0,False
WINCHESTER,2015,139.0,609,38.0,4.5,False
WINCHESTER,2016,138.1,589,37.0,5.0,False
WINCHESTER,2017,131.0,565,37.0,5.0,False
WINCHESTER,2018,119.9,554,37.0,6.0,False
WINDHAM,2002,262.1,,,,True
WINDHAM,2003,666.4999999999999,,243.2,24.4,False
WINDHAM,2004,666.8,,245.1,21.7,False
WINDHAM,2005,653.1000000000001,,247.4,21.2,False
WINDHAM,2006,646.6,,250.8,22.2,False
WINDHAM,2007,641.9000000000001,,245.6,22.2,False
WINDHAM,2008,658.0000000000001,3675,253.8,22.2,False
WINDHAM,2009,652.0999999999999,3523,234.7,21.4,False
WINDHAM,2010,624.4,3493,224.1,23.9,False
WINDHAM,2011,550.8,3397,221.3,22.5,False
WINDHAM,2012,630.0000000000001,3271,225.8,22.1,False
WINDHAM,2013,603.9000000000001,3223,222.3,15.8,False
WINDHAM,2014,646.8000000000001,3273,254.0,17.0,False
WINDHAM,2015,724.8,3190,238.7,18.4,False
WINDHAM,2016,702.4,3296,246.1,21.5,False
WINDHAM,2017,735.0,3337,252.9,25.5,False
WINDHAM,2018,722.8,3349,253.3,26.0,False
WINDSOR,2002,189.9,,,,True
WINDSOR,2003,710.4,,295.4,28.0,False
WINDSOR,2004,720.1,,299.2,28.0,False
WINDSOR,2005,731.3999999999999,,307.3,29.0,False
WINDSOR,2006,726.3,,293.0,29.0,False
WINDSOR,2007,760.7,,288.3,28.0,False
WINDSOR,2008,736.1999999999999,4128,287.9,29.0,False
WINDSOR,2009,731.9000000000001,4004,286.1,28.2,False
WINDSOR,2010,697.4000000000001,3797,280.9,28.0,False
WINDSOR,2011,680.3,3652,274.5,29.3,False
WINDSOR,2012,690.6,3520,273.5,27.5,False
WINDSOR,2013,731.0,3415,268.7,25.3,False
WINDSOR,2014,721.8,3283,261.2,25.3,False
WINDSOR,2015,749.8,3168,262.9,27.3,False
WINDSOR,2016,726.0,3214,263.7,27.3,False
WINDSOR,2017,742.1999999999999,3212,268.6,27.3,False
WINDSOR,2018,733.5,3274,263.8,27.0,False
WINDSOR LOCKS,2002,143.39999999999998,,,,True
WINDSOR LOCKS,2003,345.9,,142.8,11.0,False
WINDSOR LOCKS,2004,329.1,,136.8,11.5,False
WINDSOR LOCKS,2005,328.5,,130.6,10.5,False
WINDSOR LOCKS,2006,349.3,,134.6,11.5,False
WINDSOR LOCKS,2007,356.7,,137.2,12.0,False
WINDSOR LOCKS,2008,363.09999999999997,1843,131.6,13.0,False
WINDSOR LOCKS,2009,374.20000000000005,1858,135.0,13.0,False
WINDSOR LOCKS,2010,358.70000000000005,1815,127.8,13.0,False
WINDSOR LOCKS,2011,360.90000000000003,1799,126.4,12.0,False
WINDSOR LOCKS,2012,343.5,1763,121.8,13.0,False
WINDSOR LOCKS,2013,350.8,1761,127.3,13.0,False
WINDSOR LOCKS,2014,356.50000000000006,1687,129.3,13.0,False
WINDSOR LOCKS,2015,375.3,1664,131.4,15.0,False
WINDSOR LOCKS,2016,396.8,1638,136.5,14.0,False
WINDSOR LOCKS,2017,376.59999999999997,1572,133.0,15.0,False
WINDSOR LOCKS,2018,358.3,1553,138.5,15.0,False
WOLCOTT,2002,119.30000000000001,,,,True
WOLCOTT,2003,422.6,,186.8,14.0,False
WOLCOTT,2004,439.70000000000005,,184.8,14.8,False
WOLCOTT,2005,441.3,,180.6,13.8,False
WOLCOTT,2006,442.4,,177.4,12.0,False
WOLCOTT,2007,446.3,,183.8,12.8,False
WOLCOTT,2008,454.3,2928,187.7,12.8,False
WOLCOTT,2009,446.3,2865,187.7,13.0,False
WOLCOTT,2010,434.00000000000006,2763,180.9,11.9,True
WOLCOTT,2011,425.0,2752,175.4,12.9,False
WOLCOTT,2012,412.19999999999993,2664,171.5,14.0,False
WOLCOTT,2013,411.29999999999995,2580,169.4,13.8,False
WOLCOTT,2014,396.09999999999997,2491,166.6,12.0,False
WOLCOTT,2015,406.6,2365,174.2,15.8,False
WOLCOTT,2016,401.2,2346,170.3,14.8,False
WOLCOTT,2017,406.9,2285,171.2,14.0,False
WOLCOTT,2018,396.4,2263,164.8,14.0,False
WOODBRIDGE,2002,49.5,,,,True
WOODBRIDGE,2003,142.3,,67.5,2.5,False
WOODBRIDGE,2004,152.4,,64.9,3.5,False
WOODBRIDGE,2005,138.7,,61.8,2.5,False
WOODBRIDGE,2006,137.7,,58.5,3.5,False
WOODBRIDGE,2007,134.3,,58.5,2.5,False
WOODBRIDGE,2008,139.2,788,59.5,2.5,False
WOODBRIDGE,2009,139.2,756,57.5,2.5,False
WOODBRIDGE,2010,136.2,733,56.5,2.5,False
WOODBRIDGE,2011,130.2,723,56.5,2.5,False
WOODBRIDGE,2012,130.7,738,58.0,2.5,False
WOODBRIDGE,2013,127.19999999999999,745,58.0,2.5,False
WOODBRIDGE,2014,128.2,770,59.0,2.5,False
WOODBRIDGE,2015,81.5,797,61.0,2.5,True
WOODBRIDGE,2016,131.6,775,58.0,2.5,False
WOODBRIDGE,2017,133.1,780,59.5,2.5,False
WOODBRIDGE,2018,131.6,836,60.0,2.5,False
WOODSTOCK,2002,73.0,,,,True
WOODSTOCK,2003,163.70000000000002,,60.0,2.4,False
WOODSTOCK,2004,162.9,,60.0,3.4,False
WOODSTOCK,2005,152.70000000000002,,58.0,3.4,False
WOODSTOCK,2006,158.70000000000002,,60.0,3.4,False
WOODSTOCK,2007,154.2,,57.0,3.4,False
WOODSTOCK,2008,170.7,951,59.0,3.4,False
WOODSTOCK,2009,169.1,930,56.0,3.4,False
WOODSTOCK,2010,168.0,923,57.0,3.4,False
WOODSTOCK,2011,164.1,932,56.0,2.4,False
WOODSTOCK,2012,162.1,894,53.0,2.4,False
WOODSTOCK,2013,166.20000000000002,897,59.0,3.4,False
WOODSTOCK,2014,162.79999999999998,904,57.0,3.4,False
WOODSTOCK,2015,154.8,873,56.0,3.4,False
WOODSTOCK,2016,153.79999999999998,862,53.0,3.4,False
WOODSTOCK,2017,153.1,842,52.0,3.0,False
WOODSTOCK,2018,151.39999999999998,857,51.5,3.3,False
