City,report_year,FTE Count,has_nulls,Education spending,Inter_Gov_Rev,Enrollment
WILLINGTON,2015,91.2,False,12994977.0,5157470.0,678.4500000000003
WILLINGTON,2016,88.7,False,12973852.0,5047739.0,672.93
WILTON,2007,696.0,False,63652774.0,7669044.0,4385.66
WILTON,2008,680.5,False,69063730.0,8967861.0,4385.26
WILTON,2009,686.1,False,73939700.0,9476225.0,4395.96
WILTON,2010,692.9,False,75499566.0,8650886.0,4360.57
WILTON,2011,668.1999999999998,False,74243675.0,8951916.0,4331.64
WILTON,2012,667.1,False,80058760.0,11141142.0,4309.63
WILTON,2013,687.2000000000003,False,82539363.0,11311495.0,4296.63
WILTON,2014,675.5,False,85352764.0,13140788.0,4312.67
WILTON,2015,690.1999999999998,False,86677283.0,11115023.0,4269.32
WILTON,2016,665.4000000000002,False,89568730.0,11964934.0,4155.3
WINDSOR,2007,760.7,False,57431966.0,17014499.0,4589.58
WINDSOR,2008,736.1999999999998,False,61406479.0,19912200.0,4560.17
WINDSOR,2009,731.9000000000002,False,63321537.0,21033244.0,4461.22
WINDSOR,2010,697.4000000000002,False,63097716.0,19483098.0,4271.85
WINDSOR,2011,680.3,False,64675805.0,19819257.0,4153.88
WINDSOR,2012,690.6,False,67390801.0,21115541.0,4073.98
WINDSOR,2013,731.0,False,68251357.0,21410871.0,4019.78
WINDSOR,2014,721.8,False,70387913.0,22298413.0,3936.24
WINDSOR,2015,749.8,False,72051878.0,22366478.0,3889.09
WINDSOR,2016,726.0,False,72839199.0,21906514.0,3936.72
WINDSOR LOCKS,2007,356.7,False,25875202.0,12669520.0,2037.4
WINDSOR LOCKS,2008,363.1,False,34638721.0,21681030.0,1963.86
WINDSOR LOCKS,2009,374.2000000000001,False,28780888.0,14907575.0,1972.51
WINDSOR LOCKS,2010,358.7000000000001,False,29433589.0,14162353.0,1916.58
WINDSOR LOCKS,2011,360.9,False,29185597.0,14469734.0,1889.86
WINDSOR LOCKS,2012,343.5,False,30503362.0,16318822.0,1861.37
WINDSOR LOCKS,2013,350.8,False,31350999.0,15521733.0,1834.61
WINDSOR LOCKS,2014,356.50000000000006,False,32609424.0,15923535.0,1783.42
WINDSOR LOCKS,2015,375.3,False,32258906.0,14563701.0,1714.58
WINDSOR LOCKS,2016,396.8,False,33117510.0,14887378.0,1703.28
WOLCOTT,2007,446.3,False,31757375.0,16587400.0,3267.93
WOLCOTT,2008,454.3,False,42421162.0,27835970.0,3242.81
WOLCOTT,2009,446.3,False,34412326.0,19137742.0,3099.48
WOLCOTT,2010,434.00000000000006,True,32891047.0,16944344.0,3027.17
WOLCOTT,2011,425.0,False,32768203.0,17156857.0,2979.94
WOLCOTT,2012,412.19999999999993,False,35565637.0,19263593.0,2908.38
WOLCOTT,2013,411.3,False,36419835.0,20168083.0,2811.56
WOLCOTT,2014,396.1,False,37034923.0,20711146.0,2720.2
WOLCOTT,2015,406.6,False,37739030.0,20699671.0,2585.76
WOLCOTT,2016,401.2,False,37563529.0,20092505.0,2546.62
WOODBRIDGE,2007,134.3,False,23607817.0,1670947.0,1670.74
WOODBRIDGE,2008,139.2,False,13105467.0,1976832.0,1620.13
WOODBRIDGE,2009,139.2,False,25361808.0,2017833.0,1574.78
WOODBRIDGE,2010,136.2,False,25751808.0,1859771.0,1537.87
WOODBRIDGE,2011,130.2,False,25758313.0,1953014.0,1511.22
WOODBRIDGE,2012,130.7,False,26627017.0,2628553.0,1487.03
WOODBRIDGE,2013,127.2,False,26719822.0,2939803.0,1463.84
WOODBRIDGE,2014,128.2,False,27642754.0,2753321.0,1483.64
WOODBRIDGE,2015,81.5,True,28571588.0,2789596.0,1497.23
WOODBRIDGE,2016,131.6,False,29222217.0,2769051.0,1487.72
WOODSTOCK,2007,154.2,False,14730956.0,6355528.0,1432.13
WOODSTOCK,2008,170.7,False,15595390.0,6926398.0,1420.98
WOODSTOCK,2009,169.1,False,16072398.0,7457258.0,1411.77
WOODSTOCK,2010,168.0,False,16248453.0,7356429.0,1385.9
WOODSTOCK,2011,164.1,False,16265285.0,7088491.0,1383.76
WOODSTOCK,2012,162.1,False,16588443.0,7267052.0,1337.59
WOODSTOCK,2013,166.20000000000005,False,16844128.0,7561764.0,1312.5
WOODSTOCK,2014,162.79999999999995,False,17459851.0,7272547.0,1319.62
WOODSTOCK,2015,154.8,False,17492430.0,7061438.0,1301.8
WOODSTOCK,2016,153.79999999999995,False,17577537.0,7059787.0,1264.53
